instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_actual,atemp_actual,hum_actual,windspeed_actual
13288,2012-07-12,Musim Gugur,1,7,20,0,4,1,Cerah,0.74,0.6667,0.48,0.2239,75,439,514,30.34,33.335,48.0,15.001299999999999
13289,2012-07-12,Musim Gugur,1,7,21,0,4,1,Cerah,0.72,0.6667,0.48,0.2239,44,329,373,29.52,33.335,48.0,15.001299999999999
13290,2012-07-12,Musim Gugur,1,7,22,0,4,1,Cerah,0.72,0.6667,0.51,0.1642,56,262,318,29.52,33.335,51.0,11.0014
13291,2012-07-12,Musim Gugur,1,7,23,0,4,1,Berkabut,0.7,0.6515,0.51,0.2239,33,178,211,28.7,32.574999999999996,51.0,15.001299999999999
13292,2012-07-13,Musim Gugur,1,7,0,0,5,1,Berkabut,0.7,0.6515,0.54,0.1642,19,76,95,28.7,32.574999999999996,54.0,11.0014
13293,2012-07-13,Musim Gugur,1,7,1,0,5,1,Berkabut,0.68,0.6364,0.54,0.1045,17,42,59,27.880000000000003,31.819999999999997,54.0,7.0015
13294,2012-07-13,Musim Gugur,1,7,2,0,5,1,Berkabut,0.66,0.6212,0.61,0.0896,2,15,17,27.060000000000002,31.06,61.0,6.0032
13295,2012-07-13,Musim Gugur,1,7,3,0,5,1,Berkabut,0.68,0.6364,0.61,0.0,2,7,9,27.880000000000003,31.819999999999997,61.0,0.0
13296,2012-07-13,Musim Gugur,1,7,4,0,5,1,Berkabut,0.66,0.6212,0.61,0.0,0,11,11,27.060000000000002,31.06,61.0,0.0
13297,2012-07-13,Musim Gugur,1,7,5,0,5,1,Berkabut,0.66,0.6364,0.56,0.0896,4,30,34,27.060000000000002,31.819999999999997,56.00000000000001,6.0032
13298,2012-07-13,Musim Gugur,1,7,6,0,5,1,Berkabut,0.7,0.6515,0.54,0.0,7,120,127,28.7,32.574999999999996,54.0,0.0
13299,2012-07-13,Musim Gugur,1,7,7,0,5,1,Berkabut,0.7,0.6515,0.54,0.0,27,353,380,28.7,32.574999999999996,54.0,0.0
13300,2012-07-13,Musim Gugur,1,7,8,0,5,1,Berkabut,0.7,0.6515,0.54,0.0,53,660,713,28.7,32.574999999999996,54.0,0.0
13301,2012-07-13,Musim Gugur,1,7,9,0,5,1,Berkabut,0.72,0.6667,0.51,0.0,70,344,414,29.52,33.335,51.0,0.0
13302,2012-07-13,Musim Gugur,1,7,10,0,5,1,Berkabut,0.74,0.6667,0.48,0.0,78,190,268,30.34,33.335,48.0,0.0
13303,2012-07-13,Musim Gugur,1,7,11,0,5,1,Berkabut,0.76,0.6818,0.45,0.1343,68,220,288,31.16,34.089999999999996,45.0,8.9981
13304,2012-07-13,Musim Gugur,1,7,12,0,5,1,Berkabut,0.76,0.6818,0.4,0.1045,125,254,379,31.16,34.089999999999996,40.0,7.0015
13305,2012-07-13,Musim Gugur,1,7,13,0,5,1,Berkabut,0.8,0.7121,0.38,0.1343,100,274,374,32.800000000000004,35.605,38.0,8.9981
13306,2012-07-13,Musim Gugur,1,7,14,0,5,1,Berkabut,0.8,0.7121,0.38,0.0,120,249,369,32.800000000000004,35.605,38.0,0.0
13307,2012-07-13,Musim Gugur,1,7,15,0,5,1,Berkabut,0.8,0.7121,0.36,0.1045,92,261,353,32.800000000000004,35.605,36.0,7.0015
13308,2012-07-13,Musim Gugur,1,7,16,0,5,1,Berkabut,0.8,0.7121,0.36,0.2239,111,381,492,32.800000000000004,35.605,36.0,15.001299999999999
13309,2012-07-13,Musim Gugur,1,7,17,0,5,1,Berkabut,0.8,0.7121,0.36,0.1642,138,697,835,32.800000000000004,35.605,36.0,11.0014
13310,2012-07-13,Musim Gugur,1,7,18,0,5,1,Cerah,0.78,0.697,0.46,0.194,108,523,631,31.98,34.849999999999994,46.0,12.998000000000001
13311,2012-07-13,Musim Gugur,1,7,19,0,5,1,Cerah,0.74,0.6667,0.51,0.1642,103,385,488,30.34,33.335,51.0,11.0014
13312,2012-07-13,Musim Gugur,1,7,20,0,5,1,Cerah,0.74,0.6667,0.48,0.1343,95,294,389,30.34,33.335,48.0,8.9981
13313,2012-07-13,Musim Gugur,1,7,21,0,5,1,Cerah,0.72,0.6667,0.54,0.0,76,223,299,29.52,33.335,54.0,0.0
13314,2012-07-13,Musim Gugur,1,7,22,0,5,1,Cerah,0.74,0.6667,0.45,0.0,59,204,263,30.34,33.335,45.0,0.0
13315,2012-07-13,Musim Gugur,1,7,23,0,5,1,Berkabut,0.72,0.6515,0.45,0.1343,37,175,212,29.52,32.574999999999996,45.0,8.9981
13316,2012-07-14,Musim Gugur,1,7,0,0,6,0,Berkabut,0.72,0.6667,0.48,0.0896,35,156,191,29.52,33.335,48.0,6.0032
13317,2012-07-14,Musim Gugur,1,7,1,0,6,0,Berkabut,0.7,0.6515,0.51,0.1045,13,105,118,28.7,32.574999999999996,51.0,7.0015
13318,2012-07-14,Musim Gugur,1,7,2,0,6,0,Berkabut,0.7,0.6515,0.54,0.1045,10,91,101,28.7,32.574999999999996,54.0,7.0015
13319,2012-07-14,Musim Gugur,1,7,3,0,6,0,Berkabut,0.7,0.6515,0.54,0.1045,9,31,40,28.7,32.574999999999996,54.0,7.0015
13320,2012-07-14,Musim Gugur,1,7,4,0,6,0,Hujan/Salju Ringan,0.66,0.6212,0.61,0.1045,3,6,9,27.060000000000002,31.06,61.0,7.0015
13321,2012-07-14,Musim Gugur,1,7,5,0,6,0,Berkabut,0.64,0.6061,0.73,0.1045,0,5,5,26.240000000000002,30.305,73.0,7.0015
13322,2012-07-14,Musim Gugur,1,7,6,0,6,0,Berkabut,0.64,0.5909,0.78,0.0896,6,29,35,26.240000000000002,29.544999999999998,78.0,6.0032
13323,2012-07-14,Musim Gugur,1,7,7,0,6,0,Cerah,0.64,0.5909,0.78,0.2836,7,41,48,26.240000000000002,29.544999999999998,78.0,19.0012
13324,2012-07-14,Musim Gugur,1,7,8,0,6,0,Cerah,0.62,0.5909,0.78,0.2836,33,118,151,25.419999999999998,29.544999999999998,78.0,19.0012
13325,2012-07-14,Musim Gugur,1,7,9,0,6,0,Cerah,0.66,0.6212,0.74,0.194,82,200,282,27.060000000000002,31.06,74.0,12.998000000000001
13326,2012-07-14,Musim Gugur,1,7,10,0,6,0,Berkabut,0.72,0.6818,0.7,0.0896,123,278,401,29.52,34.089999999999996,70.0,6.0032
13327,2012-07-14,Musim Gugur,1,7,11,0,6,0,Berkabut,0.72,0.6818,0.7,0.1045,143,296,439,29.52,34.089999999999996,70.0,7.0015
13328,2012-07-14,Musim Gugur,1,7,12,0,6,0,Berkabut,0.74,0.697,0.66,0.0896,181,318,499,30.34,34.849999999999994,66.0,6.0032
13329,2012-07-14,Musim Gugur,1,7,13,0,6,0,Berkabut,0.76,0.7121,0.62,0.0896,219,372,591,31.16,35.605,62.0,6.0032
13330,2012-07-14,Musim Gugur,1,7,14,0,6,0,Cerah,0.8,0.7576,0.55,0.1045,269,363,632,32.800000000000004,37.88,55.00000000000001,7.0015
13331,2012-07-14,Musim Gugur,1,7,15,0,6,0,Cerah,0.8,0.7576,0.55,0.1642,243,317,560,32.800000000000004,37.88,55.00000000000001,11.0014
13332,2012-07-14,Musim Gugur,1,7,16,0,6,0,Berkabut,0.72,0.697,0.79,0.3582,226,340,566,29.52,34.849999999999994,79.0,23.9994
13333,2012-07-14,Musim Gugur,1,7,17,0,6,0,Hujan/Salju Ringan,0.7,0.6667,0.79,0.1642,199,259,458,28.7,33.335,79.0,11.0014
13334,2012-07-14,Musim Gugur,1,7,18,0,6,0,Cerah,0.72,0.697,0.79,0.1343,108,243,351,29.52,34.849999999999994,79.0,8.9981
13335,2012-07-14,Musim Gugur,1,7,19,0,6,0,Cerah,0.72,0.7121,0.84,0.0896,156,275,431,29.52,35.605,84.0,6.0032
13336,2012-07-14,Musim Gugur,1,7,20,0,6,0,Cerah,0.72,0.7121,0.84,0.0896,101,255,356,29.52,35.605,84.0,6.0032
13337,2012-07-14,Musim Gugur,1,7,21,0,6,0,Cerah,0.7,0.6667,0.84,0.2239,69,200,269,28.7,33.335,84.0,15.001299999999999
13338,2012-07-14,Musim Gugur,1,7,22,0,6,0,Cerah,0.7,0.6667,0.79,0.194,65,160,225,28.7,33.335,79.0,12.998000000000001
13339,2012-07-14,Musim Gugur,1,7,23,0,6,0,Berkabut,0.68,0.6364,0.83,0.0896,55,156,211,27.880000000000003,31.819999999999997,83.0,6.0032
13340,2012-07-15,Musim Gugur,1,7,0,0,0,0,Cerah,0.68,0.6364,0.89,0.1642,40,147,187,27.880000000000003,31.819999999999997,89.0,11.0014
13341,2012-07-15,Musim Gugur,1,7,1,0,0,0,Berkabut,0.68,0.6364,0.89,0.1343,49,119,168,27.880000000000003,31.819999999999997,89.0,8.9981
13342,2012-07-15,Musim Gugur,1,7,2,0,0,0,Berkabut,0.68,0.6364,0.89,0.1642,29,86,115,27.880000000000003,31.819999999999997,89.0,11.0014
13343,2012-07-15,Musim Gugur,1,7,3,0,0,0,Berkabut,0.68,0.6364,0.89,0.1642,15,42,57,27.880000000000003,31.819999999999997,89.0,11.0014
13344,2012-07-15,Musim Gugur,1,7,4,0,0,0,Berkabut,0.68,0.6364,0.89,0.1045,8,11,19,27.880000000000003,31.819999999999997,89.0,7.0015
13345,2012-07-15,Musim Gugur,1,7,5,0,0,0,Cerah,0.68,0.6364,0.89,0.1343,2,7,9,27.880000000000003,31.819999999999997,89.0,8.9981
13346,2012-07-15,Musim Gugur,1,7,6,0,0,0,Cerah,0.68,0.6364,0.83,0.1343,6,9,15,27.880000000000003,31.819999999999997,83.0,8.9981
13347,2012-07-15,Musim Gugur,1,7,7,0,0,0,Cerah,0.7,0.6667,0.79,0.0896,17,30,47,28.7,33.335,79.0,6.0032
13348,2012-07-15,Musim Gugur,1,7,8,0,0,0,Berkabut,0.7,0.6667,0.84,0.1343,37,96,133,28.7,33.335,84.0,8.9981
13349,2012-07-15,Musim Gugur,1,7,9,0,0,0,Berkabut,0.72,0.697,0.79,0.0,58,163,221,29.52,34.849999999999994,79.0,0.0
13350,2012-07-15,Musim Gugur,1,7,10,0,0,0,Cerah,0.76,0.7273,0.66,0.1343,141,241,382,31.16,36.364999999999995,66.0,8.9981
13351,2012-07-15,Musim Gugur,1,7,11,0,0,0,Cerah,0.82,0.7727,0.52,0.1642,170,281,451,33.62,38.635000000000005,52.0,11.0014
13352,2012-07-15,Musim Gugur,1,7,12,0,0,0,Cerah,0.84,0.7727,0.47,0.1045,153,336,489,34.44,38.635000000000005,47.0,7.0015
13353,2012-07-15,Musim Gugur,1,7,13,0,0,0,Cerah,0.86,0.7879,0.41,0.1045,171,309,480,35.26,39.395,41.0,7.0015
13354,2012-07-15,Musim Gugur,1,7,14,0,0,0,Cerah,0.9,0.8182,0.37,0.2537,162,314,476,36.9,40.910000000000004,37.0,16.997899999999998
13355,2012-07-15,Musim Gugur,1,7,15,0,0,0,Cerah,0.86,0.803,0.47,0.1343,182,307,489,35.26,40.150000000000006,47.0,8.9981
13356,2012-07-15,Musim Gugur,1,7,16,0,0,0,Cerah,0.86,0.7879,0.41,0.2239,152,343,495,35.26,39.395,41.0,15.001299999999999
13357,2012-07-15,Musim Gugur,1,7,17,0,0,0,Cerah,0.8,0.7727,0.59,0.4925,122,314,436,32.800000000000004,38.635000000000005,59.0,32.9975
13358,2012-07-15,Musim Gugur,1,7,18,0,0,0,Hujan/Salju Ringan,0.72,0.697,0.79,0.3582,84,228,312,29.52,34.849999999999994,79.0,23.9994
13359,2012-07-15,Musim Gugur,1,7,19,0,0,0,Cerah,0.72,0.7121,0.84,0.2239,109,203,312,29.52,35.605,84.0,15.001299999999999
13360,2012-07-15,Musim Gugur,1,7,20,0,0,0,Cerah,0.72,0.697,0.79,0.2537,95,199,294,29.52,34.849999999999994,79.0,16.997899999999998
13361,2012-07-15,Musim Gugur,1,7,21,0,0,0,Cerah,0.72,0.697,0.79,0.0896,59,164,223,29.52,34.849999999999994,79.0,6.0032
13362,2012-07-15,Musim Gugur,1,7,22,0,0,0,Cerah,0.72,0.697,0.74,0.1045,34,96,130,29.52,34.849999999999994,74.0,7.0015
13363,2012-07-15,Musim Gugur,1,7,23,0,0,0,Cerah,0.72,0.697,0.79,0.1343,25,66,91,29.52,34.849999999999994,79.0,8.9981
13364,2012-07-16,Musim Gugur,1,7,0,0,1,1,Hujan/Salju Ringan,0.72,0.697,0.79,0.1045,11,32,43,29.52,34.849999999999994,79.0,7.0015
13365,2012-07-16,Musim Gugur,1,7,1,0,1,1,Berkabut,0.7,0.6667,0.74,0.194,1,10,11,28.7,33.335,74.0,12.998000000000001
13366,2012-07-16,Musim Gugur,1,7,2,0,1,1,Cerah,0.7,0.6667,0.74,0.1045,4,11,15,28.7,33.335,74.0,7.0015
13367,2012-07-16,Musim Gugur,1,7,3,0,1,1,Cerah,0.68,0.6364,0.79,0.0896,2,4,6,27.880000000000003,31.819999999999997,79.0,6.0032
13368,2012-07-16,Musim Gugur,1,7,4,0,1,1,Cerah,0.68,0.6364,0.79,0.1045,1,11,12,27.880000000000003,31.819999999999997,79.0,7.0015
13369,2012-07-16,Musim Gugur,1,7,5,0,1,1,Cerah,0.66,0.6061,0.78,0.1045,10,40,50,27.060000000000002,30.305,78.0,7.0015
13370,2012-07-16,Musim Gugur,1,7,6,0,1,1,Cerah,0.68,0.6364,0.79,0.1343,8,132,140,27.880000000000003,31.819999999999997,79.0,8.9981
13371,2012-07-16,Musim Gugur,1,7,7,0,1,1,Cerah,0.72,0.6818,0.7,0.0896,24,459,483,29.52,34.089999999999996,70.0,6.0032
13372,2012-07-16,Musim Gugur,1,7,8,0,1,1,Cerah,0.74,0.697,0.66,0.1045,48,619,667,30.34,34.849999999999994,66.0,7.0015
13373,2012-07-16,Musim Gugur,1,7,9,0,1,1,Cerah,0.76,0.7121,0.62,0.1642,51,297,348,31.16,35.605,62.0,11.0014
13374,2012-07-16,Musim Gugur,1,7,10,0,1,1,Cerah,0.8,0.7727,0.59,0.0,69,117,186,32.800000000000004,38.635000000000005,59.0,0.0
13375,2012-07-16,Musim Gugur,1,7,11,0,1,1,Cerah,0.84,0.803,0.53,0.2239,57,125,182,34.44,40.150000000000006,53.0,15.001299999999999
13376,2012-07-16,Musim Gugur,1,7,12,0,1,1,Cerah,0.84,0.7879,0.49,0.1343,79,158,237,34.44,39.395,49.0,8.9981
13377,2012-07-16,Musim Gugur,1,7,13,0,1,1,Cerah,0.84,0.7879,0.49,0.2836,63,176,239,34.44,39.395,49.0,19.0012
13378,2012-07-16,Musim Gugur,1,7,14,0,1,1,Cerah,0.88,0.8182,0.42,0.1045,53,159,212,36.08,40.910000000000004,42.0,7.0015
13379,2012-07-16,Musim Gugur,1,7,15,0,1,1,Cerah,0.86,0.803,0.47,0.2537,61,176,237,35.26,40.150000000000006,47.0,16.997899999999998
13380,2012-07-16,Musim Gugur,1,7,16,0,1,1,Hujan/Salju Ringan,0.76,0.7273,0.66,0.5821,77,309,386,31.16,36.364999999999995,66.0,39.000699999999995
13381,2012-07-16,Musim Gugur,1,7,17,0,1,1,Hujan/Salju Ringan,0.76,0.7273,0.66,0.5821,86,669,755,31.16,36.364999999999995,66.0,39.000699999999995
13382,2012-07-16,Musim Gugur,1,7,18,0,1,1,Cerah,0.84,0.803,0.53,0.0,97,697,794,34.44,40.150000000000006,53.0,0.0
13383,2012-07-16,Musim Gugur,1,7,19,0,1,1,Cerah,0.8,0.7879,0.63,0.1343,92,503,595,32.800000000000004,39.395,63.0,8.9981
13384,2012-07-16,Musim Gugur,1,7,20,0,1,1,Cerah,0.8,0.7727,0.59,0.1343,66,388,454,32.800000000000004,38.635000000000005,59.0,8.9981
13385,2012-07-16,Musim Gugur,1,7,21,0,1,1,Cerah,0.76,0.7273,0.66,0.1343,45,283,328,31.16,36.364999999999995,66.0,8.9981
13386,2012-07-16,Musim Gugur,1,7,22,0,1,1,Cerah,0.76,0.7121,0.62,0.0896,56,228,284,31.16,35.605,62.0,6.0032
13387,2012-07-16,Musim Gugur,1,7,23,0,1,1,Cerah,0.74,0.7121,0.74,0.0896,27,139,166,30.34,35.605,74.0,6.0032
13388,2012-07-17,Musim Gugur,1,7,0,0,2,1,Cerah,0.72,0.7121,0.84,0.1045,10,43,53,29.52,35.605,84.0,7.0015
13389,2012-07-17,Musim Gugur,1,7,1,0,2,1,Cerah,0.74,0.697,0.7,0.0,4,21,25,30.34,34.849999999999994,70.0,0.0
13390,2012-07-17,Musim Gugur,1,7,2,0,2,1,Cerah,0.72,0.6818,0.7,0.0896,1,6,7,29.52,34.089999999999996,70.0,6.0032
13391,2012-07-17,Musim Gugur,1,7,3,0,2,1,Cerah,0.72,0.6818,0.66,0.0,0,3,3,29.52,34.089999999999996,66.0,0.0
13392,2012-07-17,Musim Gugur,1,7,4,0,2,1,Cerah,0.72,0.6818,0.62,0.0,0,7,7,29.52,34.089999999999996,62.0,0.0
13393,2012-07-17,Musim Gugur,1,7,5,0,2,1,Cerah,0.68,0.6364,0.74,0.0896,7,31,38,27.880000000000003,31.819999999999997,74.0,6.0032
13394,2012-07-17,Musim Gugur,1,7,6,0,2,1,Cerah,0.72,0.6818,0.66,0.1045,16,197,213,29.52,34.089999999999996,66.0,7.0015
13395,2012-07-17,Musim Gugur,1,7,7,0,2,1,Berkabut,0.74,0.697,0.7,0.0,26,500,526,30.34,34.849999999999994,70.0,0.0
13396,2012-07-17,Musim Gugur,1,7,8,0,2,1,Berkabut,0.8,0.7576,0.55,0.0,43,618,661,32.800000000000004,37.88,55.00000000000001,0.0
13397,2012-07-17,Musim Gugur,1,7,9,0,2,1,Berkabut,0.82,0.7727,0.49,0.2239,32,288,320,33.62,38.635000000000005,49.0,15.001299999999999
13398,2012-07-17,Musim Gugur,1,7,10,0,2,1,Berkabut,0.84,0.7879,0.49,0.194,37,122,159,34.44,39.395,49.0,12.998000000000001
13399,2012-07-17,Musim Gugur,1,7,11,0,2,1,Berkabut,0.86,0.803,0.47,0.0,60,146,206,35.26,40.150000000000006,47.0,0.0
13400,2012-07-17,Musim Gugur,1,7,12,0,2,1,Berkabut,0.9,0.8182,0.35,0.0,80,174,254,36.9,40.910000000000004,35.0,0.0
13401,2012-07-17,Musim Gugur,1,7,13,0,2,1,Cerah,0.92,0.8182,0.31,0.194,53,168,221,37.72,40.910000000000004,31.0,12.998000000000001
13402,2012-07-17,Musim Gugur,1,7,14,0,2,1,Cerah,0.94,0.8333,0.29,0.2537,54,160,214,38.54,41.665,28.999999999999996,16.997899999999998
13403,2012-07-17,Musim Gugur,1,7,15,0,2,1,Cerah,0.92,0.8182,0.31,0.1642,57,187,244,37.72,40.910000000000004,31.0,11.0014
13404,2012-07-17,Musim Gugur,1,7,16,0,2,1,Cerah,0.92,0.8182,0.29,0.1642,64,317,381,37.72,40.910000000000004,28.999999999999996,11.0014
13405,2012-07-17,Musim Gugur,1,7,17,0,2,1,Cerah,0.92,0.8182,0.29,0.0,95,675,770,37.72,40.910000000000004,28.999999999999996,0.0
13406,2012-07-17,Musim Gugur,1,7,18,0,2,1,Cerah,0.9,0.803,0.33,0.194,60,712,772,36.9,40.150000000000006,33.0,12.998000000000001
13407,2012-07-17,Musim Gugur,1,7,19,0,2,1,Cerah,0.88,0.7879,0.35,0.2537,69,478,547,36.08,39.395,35.0,16.997899999999998
13408,2012-07-17,Musim Gugur,1,7,20,0,2,1,Cerah,0.86,0.7576,0.34,0.1642,52,375,427,35.26,37.88,34.0,11.0014
13409,2012-07-17,Musim Gugur,1,7,21,0,2,1,Cerah,0.82,0.7727,0.52,0.1343,50,283,333,33.62,38.635000000000005,52.0,8.9981
13410,2012-07-17,Musim Gugur,1,7,22,0,2,1,Cerah,0.8,0.7576,0.55,0.2239,29,215,244,32.800000000000004,37.88,55.00000000000001,15.001299999999999
13411,2012-07-17,Musim Gugur,1,7,23,0,2,1,Cerah,0.78,0.7424,0.59,0.194,22,139,161,31.98,37.12,59.0,12.998000000000001
13412,2012-07-18,Musim Gugur,1,7,0,0,3,1,Cerah,0.76,0.7273,0.66,0.1642,8,45,53,31.16,36.364999999999995,66.0,11.0014
13413,2012-07-18,Musim Gugur,1,7,1,0,3,1,Cerah,0.76,0.7273,0.66,0.1045,2,14,16,31.16,36.364999999999995,66.0,7.0015
13414,2012-07-18,Musim Gugur,1,7,2,0,3,1,Cerah,0.74,0.697,0.66,0.1343,3,5,8,30.34,34.849999999999994,66.0,8.9981
13415,2012-07-18,Musim Gugur,1,7,3,0,3,1,Cerah,0.74,0.697,0.66,0.1343,2,2,4,30.34,34.849999999999994,66.0,8.9981
13416,2012-07-18,Musim Gugur,1,7,4,0,3,1,Cerah,0.72,0.6818,0.7,0.1343,0,6,6,29.52,34.089999999999996,70.0,8.9981
13417,2012-07-18,Musim Gugur,1,7,5,0,3,1,Cerah,0.72,0.6818,0.7,0.1642,5,41,46,29.52,34.089999999999996,70.0,11.0014
13418,2012-07-18,Musim Gugur,1,7,6,0,3,1,Cerah,0.72,0.6818,0.7,0.1642,10,152,162,29.52,34.089999999999996,70.0,11.0014
13419,2012-07-18,Musim Gugur,1,7,7,0,3,1,Cerah,0.74,0.697,0.66,0.1642,23,472,495,30.34,34.849999999999994,66.0,11.0014
13420,2012-07-18,Musim Gugur,1,7,8,0,3,1,Cerah,0.78,0.7424,0.62,0.1045,55,624,679,31.98,37.12,62.0,7.0015
13421,2012-07-18,Musim Gugur,1,7,9,0,3,1,Cerah,0.82,0.7879,0.56,0.0,44,253,297,33.62,39.395,56.00000000000001,0.0
13422,2012-07-18,Musim Gugur,1,7,10,0,3,1,Cerah,0.9,0.8485,0.42,0.194,39,99,138,36.9,42.425000000000004,42.0,12.998000000000001
13423,2012-07-18,Musim Gugur,1,7,11,0,3,1,Cerah,0.9,0.8485,0.42,0.0,47,136,183,36.9,42.425000000000004,42.0,0.0
13424,2012-07-18,Musim Gugur,1,7,12,0,3,1,Cerah,0.92,0.8636,0.37,0.1343,36,166,202,37.72,43.18,37.0,8.9981
13425,2012-07-18,Musim Gugur,1,7,13,0,3,1,Cerah,0.94,0.8485,0.33,0.0,49,154,203,38.54,42.425000000000004,33.0,0.0
13426,2012-07-18,Musim Gugur,1,7,14,0,3,1,Cerah,0.94,0.8788,0.38,0.3284,54,116,170,38.54,43.94,38.0,22.0028
13427,2012-07-18,Musim Gugur,1,7,15,0,3,1,Hujan/Salju Ringan,0.92,0.8485,0.35,0.3582,42,152,194,37.72,42.425000000000004,35.0,23.9994
13428,2012-07-18,Musim Gugur,1,7,16,0,3,1,Cerah,0.74,0.697,0.66,0.2537,34,190,224,30.34,34.849999999999994,66.0,16.997899999999998
13429,2012-07-18,Musim Gugur,1,7,17,0,3,1,Cerah,0.74,0.697,0.7,0.2537,35,335,370,30.34,34.849999999999994,70.0,16.997899999999998
13430,2012-07-18,Musim Gugur,1,7,18,0,3,1,Berkabut,0.76,0.7121,0.62,0.1343,63,580,643,31.16,35.605,62.0,8.9981
13431,2012-07-18,Musim Gugur,1,7,19,0,3,1,Berkabut,0.76,0.7121,0.62,0.1045,78,438,516,31.16,35.605,62.0,7.0015
13432,2012-07-18,Musim Gugur,1,7,20,0,3,1,Cerah,0.74,0.6818,0.62,0.0896,56,310,366,30.34,34.089999999999996,62.0,6.0032
13433,2012-07-18,Musim Gugur,1,7,21,0,3,1,Cerah,0.76,0.7121,0.62,0.0,53,266,319,31.16,35.605,62.0,0.0
13434,2012-07-18,Musim Gugur,1,7,22,0,3,1,Cerah,0.76,0.7121,0.58,0.0896,42,246,288,31.16,35.605,57.99999999999999,6.0032
13435,2012-07-18,Musim Gugur,1,7,23,0,3,1,Cerah,0.76,0.7121,0.58,0.0896,19,112,131,31.16,35.605,57.99999999999999,6.0032
13436,2012-07-19,Musim Gugur,1,7,0,0,4,1,Cerah,0.74,0.697,0.66,0.0896,16,50,66,30.34,34.849999999999994,66.0,6.0032
13437,2012-07-19,Musim Gugur,1,7,1,0,4,1,Cerah,0.74,0.697,0.66,0.0896,6,19,25,30.34,34.849999999999994,66.0,6.0032
13438,2012-07-19,Musim Gugur,1,7,2,0,4,1,Cerah,0.72,0.6818,0.7,0.194,0,7,7,29.52,34.089999999999996,70.0,12.998000000000001
13439,2012-07-19,Musim Gugur,1,7,3,0,4,1,Cerah,0.72,0.6818,0.7,0.1045,1,4,5,29.52,34.089999999999996,70.0,7.0015
13440,2012-07-19,Musim Gugur,1,7,4,0,4,1,Cerah,0.72,0.6818,0.7,0.1045,0,8,8,29.52,34.089999999999996,70.0,7.0015
13441,2012-07-19,Musim Gugur,1,7,5,0,4,1,Berkabut,0.72,0.6818,0.7,0.1045,5,35,40,29.52,34.089999999999996,70.0,7.0015
13442,2012-07-19,Musim Gugur,1,7,6,0,4,1,Cerah,0.72,0.6818,0.66,0.1343,8,144,152,29.52,34.089999999999996,66.0,8.9981
13443,2012-07-19,Musim Gugur,1,7,7,0,4,1,Cerah,0.74,0.6818,0.58,0.2836,23,450,473,30.34,34.089999999999996,57.99999999999999,19.0012
13444,2012-07-19,Musim Gugur,1,7,8,0,4,1,Cerah,0.76,0.7121,0.58,0.2537,32,625,657,31.16,35.605,57.99999999999999,16.997899999999998
13445,2012-07-19,Musim Gugur,1,7,9,0,4,1,Berkabut,0.76,0.7121,0.58,0.2836,36,282,318,31.16,35.605,57.99999999999999,19.0012
13446,2012-07-19,Musim Gugur,1,7,10,0,4,1,Cerah,0.76,0.7121,0.58,0.194,41,157,198,31.16,35.605,57.99999999999999,12.998000000000001
13447,2012-07-19,Musim Gugur,1,7,11,0,4,1,Cerah,0.8,0.7576,0.55,0.1045,54,162,216,32.800000000000004,37.88,55.00000000000001,7.0015
13448,2012-07-19,Musim Gugur,1,7,12,0,4,1,Cerah,0.84,0.7879,0.49,0.2836,59,215,274,34.44,39.395,49.0,19.0012
13449,2012-07-19,Musim Gugur,1,7,13,0,4,1,Cerah,0.84,0.7727,0.47,0.1343,74,180,254,34.44,38.635000000000005,47.0,8.9981
13450,2012-07-19,Musim Gugur,1,7,14,0,4,1,Cerah,0.86,0.7879,0.44,0.0896,46,151,197,35.26,39.395,44.0,6.0032
13451,2012-07-19,Musim Gugur,1,7,15,0,4,1,Cerah,0.84,0.7727,0.47,0.0896,66,226,292,34.44,38.635000000000005,47.0,6.0032
13452,2012-07-19,Musim Gugur,1,7,16,0,4,1,Cerah,0.84,0.7727,0.47,0.0896,70,288,358,34.44,38.635000000000005,47.0,6.0032
13453,2012-07-19,Musim Gugur,1,7,17,0,4,1,Cerah,0.86,0.7879,0.41,0.0,93,678,771,35.26,39.395,41.0,0.0
13454,2012-07-19,Musim Gugur,1,7,18,0,4,1,Cerah,0.86,0.7879,0.41,0.194,93,684,777,35.26,39.395,41.0,12.998000000000001
13455,2012-07-19,Musim Gugur,1,7,19,0,4,1,Cerah,0.84,0.7576,0.44,0.2537,53,480,533,34.44,37.88,44.0,16.997899999999998
13456,2012-07-19,Musim Gugur,1,7,20,0,4,1,Cerah,0.82,0.7727,0.49,0.1642,65,440,505,33.62,38.635000000000005,49.0,11.0014
13457,2012-07-19,Musim Gugur,1,7,21,0,4,1,Hujan/Salju Ringan,0.66,0.5909,0.89,0.2537,38,294,332,27.060000000000002,29.544999999999998,89.0,16.997899999999998
13458,2012-07-19,Musim Gugur,1,7,22,0,4,1,Hujan/Salju Ringan,0.66,0.5909,0.89,0.2537,6,62,68,27.060000000000002,29.544999999999998,89.0,16.997899999999998
13459,2012-07-19,Musim Gugur,1,7,23,0,4,1,Hujan/Salju Ringan,0.66,0.5909,0.89,0.2239,3,62,65,27.060000000000002,29.544999999999998,89.0,15.001299999999999
